,iso_code,month_count,total_deaths,population,deaths_month,deaths_person,deaths_honderdduizend,continent,location
2456,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2457,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2458,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2459,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2460,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2461,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2462,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2463,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2464,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2465,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2466,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2467,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2468,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2469,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2470,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2471,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2472,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2473,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2474,JAM,31.0,3350.0,2827382.0,108.06451612903226,3.822069891123034e-05,3.822069891123034,Noord-America,Jamaica
2475,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2476,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2477,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2478,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2479,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2480,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2481,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2482,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2483,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2484,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2485,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2486,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2487,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2488,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2489,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2490,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2491,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2492,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2493,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2494,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2495,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
2496,JOR,31.0,14122.0,11285875.0,455.5483870967742,4.0364472147420934e-05,4.036447214742093,Azie,Jordan
