,iso_code,month_year,new_deaths_smoothed,population,deaths_person,per_milion,per_ten_million
2105,ESP,2020-06,81.003,47558632.0,1.703223927887581e-06,1.703223927887581,17.03223927887581
2106,ESP,2020-07,97.571,47558632.0,2.0515939146441386e-06,2.0515939146441386,20.515939146441386
2107,ESP,2020-08,555.284,47558632.0,1.1675777385690992e-05,11.675777385690992,116.75777385690992
2108,ESP,2020-09,2344.1440000000002,47558632.0,4.9289559043666355e-05,49.28955904366636,492.89559043666355
2109,ESP,2020-10,4073.571,47558632.0,8.565366219953509e-05,85.65366219953509,856.5366219953509
2110,ESP,2020-11,9029.999,47558632.0,0.00018987087349358575,189.87087349358575,1898.7087349358576
2111,ESP,2020-12,5772.858,47558632.0,0.00012138402130658427,121.38402130658426,1213.8402130658426
2112,ESP,2021-01,7356.285,47558632.0,0.00015467822960088507,154.67822960088506,1546.7822960088506
2113,ESP,2021-02,11052.288,47558632.0,0.0002323928913682799,232.39289136827992,2323.9289136827992
2114,ESP,2021-03,6427.286,47558632.0,0.00013514446757005122,135.1444675700512,1351.444675700512
2115,ESP,2021-04,2800.145,47558632.0,5.887774484345975e-05,58.87774484345975,588.7774484345975
2116,ESP,2021-05,2028.287,47558632.0,4.264813588414402e-05,42.64813588414402,426.4813588414402
2117,ESP,2021-06,911.998,47558632.0,1.9176287492878266e-05,19.176287492878267,191.76287492878265
2118,ESP,2021-07,575.143,47558632.0,1.2093346166895634e-05,12.093346166895634,120.93346166895634
2119,ESP,2021-08,2630.718,47558632.0,5.531525801667298e-05,55.31525801667298,553.1525801667298
2120,ESP,2021-09,2302.568,47558632.0,4.8415353915142056e-05,48.415353915142056,484.15353915142055
2121,ESP,2021-10,997.7139999999999,47558632.0,2.0978610150098514e-05,20.978610150098515,209.78610150098515
2122,ESP,2021-11,660.143,47558632.0,1.388061372328792e-05,13.88061372328792,138.8061372328792
2123,ESP,2021-12,1258.718,47558632.0,2.6466656988788073e-05,26.466656988788074,264.6665698878807
2124,ESP,2022-01,3612.285,47558632.0,7.595435041108835e-05,75.95435041108836,759.5435041108835
