,iso_code,month_count,total_vaccinations,population,vac_month,vac_person,vac_honderdduizend,continent,location
0,ABW,19.0,173819.0,106459.0,9148.368421052632,0.08593325525369044,8593.325525369044,,
1,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
2,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
3,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
4,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
5,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
6,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
7,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
8,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
9,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
10,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
11,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
12,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
13,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
14,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
15,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
16,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
17,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
18,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
19,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
20,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
21,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
22,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
23,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
24,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
25,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
26,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
27,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
28,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
29,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
30,AFG,20.0,12140367.0,41128772.0,607018.35,0.014758970921864624,1475.8970921864625,Azie,Afghanistan
31,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
32,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
33,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
34,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
35,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
36,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
37,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
38,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
39,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
40,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
41,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
42,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
43,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
44,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
45,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
46,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
47,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
48,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
49,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
50,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
51,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
52,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
53,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
54,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
55,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
56,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
57,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
58,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
59,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
60,AGO,20.0,22990789.0,35588996.0,1149539.45,0.0323004180842865,3230.04180842865,Afrika,Angola
61,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
62,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
63,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
64,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
65,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
66,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
67,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
68,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
69,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
70,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
71,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
72,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
73,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
74,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
75,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
76,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
77,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
78,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
79,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
80,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
81,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
82,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
83,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
84,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
85,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
86,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
87,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
88,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
89,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
90,AIA,19.0,24434.0,15877.0,1286.0,0.08099766958493418,8099.766958493418,Noord-America,Anguilla
91,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
92,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
93,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
94,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
95,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
96,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
97,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
98,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
99,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
100,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
101,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
102,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
103,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
104,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
105,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
106,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
107,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
108,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
109,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
110,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
111,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
112,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
113,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
114,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
115,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
116,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
117,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
118,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
119,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
120,ALB,20.0,2991576.0,2842318.0,149578.8,0.05262563865126984,5262.563865126984,Europa,Albania
121,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
122,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
123,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
124,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
125,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
126,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
127,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
128,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
129,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
130,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
131,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
132,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
133,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
134,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
135,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
136,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
137,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
138,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
139,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
140,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
141,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
142,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
143,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
144,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
145,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
146,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
147,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
148,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
149,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
150,AND,20.0,154320.0,79843.0,7716.0,0.09663965532357251,9663.965532357252,Europa,Andorra
151,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
152,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
153,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
154,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
155,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
156,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
157,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
158,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
159,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
160,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
161,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
162,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
163,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
164,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
165,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
166,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
167,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
168,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
169,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
170,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
171,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
172,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
173,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
174,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
175,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
176,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
177,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
178,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
179,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
180,ARE,16.0,24922054.0,9441138.0,1557628.375,0.16498311697170404,16498.311697170404,Azie,United Arab Emirates
181,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
182,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
183,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
184,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
185,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
186,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
187,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
188,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
189,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
190,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
191,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
192,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
193,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
194,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
195,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
196,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
197,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
198,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
199,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
200,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
201,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
202,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
203,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
204,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
205,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
206,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
207,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
208,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
209,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
210,ARG,22.0,110040476.0,45510324.0,5001839.818181818,0.10990560775137127,10990.560775137128,Zuid-America,Argentina
211,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
212,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
213,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
214,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
215,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
216,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
217,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
218,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
219,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
220,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
221,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
222,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
223,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
224,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
225,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
226,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
227,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
228,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
229,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
230,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
231,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
232,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
233,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
234,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
235,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
236,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
237,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
238,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
239,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
240,ARM,13.0,2150112.0,2780472.0,165393.23076923078,0.059483868483203854,5948.386848320385,Azie,Armenia
241,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
242,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
243,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
244,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
245,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
246,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
247,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
248,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
249,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
250,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
251,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
252,ATG,18.0,136512.0,93772.0,7584.0,0.08087702085910506,8087.702085910506,Noord-America,Antigua and Barbuda
