,iso_code,month_count,total_cases,population,cases_month,cases_person,cases_honderdduizend,continent,location
2723,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2724,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2725,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2726,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2727,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2728,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2729,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2730,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2731,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2732,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2733,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2734,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2735,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2736,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2737,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2738,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2739,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2740,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2741,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2742,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2743,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2744,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2745,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2746,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
